	AnimalID	Name	DateTime	OutcomeType	AnimalType	SexuponOutcome	AgeuponOutcome	Breed	Color	HasName	TimeofDay	WeekDay	Sex	IsIntact	AgeInYears	Age	IsMixBreed	MixorMultipleorSimple	SimpleBreed	Group	Size	IsMixColor	SimpleColor
12273	A697681	Nameless	2015-02-26 13:47:00	Transfer	Dog	Intact Female	2 months	Weimaraner Mix	Chocolate	0	midday	3	Female	1.0	0.16666666666666666	0	1	Mix	Weimaraner	Sporting	1	0	Chocolate
12274	A719795	Katinka	2016-02-07 00:00:00	Transfer	Dog	Spayed Female	1 year	German Shepherd Mix	Black/Tan	1	night	6	Female	0.0	1.0	0	1	Mix	German Shepherd	Herding	2	1	Black
12275	A718053	Journey	2015-12-31 19:15:00	Adoption	Dog	Spayed Female	1 year	Pit Bull Mix	Blue/White	1	lateday	3	Female	0.0	1.0	0	1	Mix	Pit Bull	PitBull	1	1	Blue
12276	A695747	Bambi	2015-01-22 22:15:00	Return_to_owner	Dog	Intact Male	2 years	Chihuahua Shorthair Mix	Tan	1	night	3	Male	1.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	0	Tan
12277	A558566	Honey	2014-11-05 14:22:00	Euthanasia	Dog	Spayed Female	5 years	German Shepherd Mix	Tan/Black	1	midday	2	Female	0.0	5.0	1	1	Mix	German Shepherd	Herding	2	1	Tan
12278	A671956	Beauty	2014-02-17 11:53:00	Adoption	Dog	Spayed Female	3 years	German Shepherd Mix	Black/Brown	1	midday	0	Female	0.0	3.0	1	1	Mix	German Shepherd	Herding	2	1	Black
12279	A665219	Sox	2014-07-21 08:45:00	Euthanasia	Dog	Neutered Male	10 months	Australian Shepherd Mix	Tricolor	1	morning	0	Male	0.0	0.8333333333333334	0	1	Mix	Australian Shepherd	Herding	1	0	Tricolor
12280	A658010	Suki	2013-11-03 17:23:00	Adoption	Dog	Spayed Female	3 years	Saluki Mix	Brown/White	1	lateday	6	Female	0.0	3.0	1	1	Mix	Saluki	Hound	1	1	Brown
12281	A694637	Cruiser	2015-02-12 13:47:00	Transfer	Dog	Neutered Male	6 years	German Shepherd	Black/Brown	1	midday	3	Male	0.0	6.0	1	0	Simple	German Shepherd	Herding	2	1	Black
12282	A674400	Seamus	2014-03-18 19:01:00	Adoption	Dog	Neutered Male	2 years	Boxer/American Bulldog	White/Brown	1	lateday	1	Male	0.0	2.0	1	0	Multiple	Boxer	Working	1	1	White
12283	A675285	Skeeter	2014-04-05 10:09:00	Adoption	Dog	Neutered Male	1 year	Chihuahua Shorthair Mix	Red/Black	1	morning	5	Male	0.0	1.0	0	1	Mix	Chihuahua Shorthair	Toy	0	1	Red
12284	A710856	Petey	2015-09-29 14:42:00	Transfer	Dog	Neutered Male	6 months	Pit Bull Mix	White/Black	1	midday	1	Male	0.0	0.5	0	1	Mix	Pit Bull	PitBull	1	1	White
12285	A664710	Nameless	2013-10-12 17:23:00	Adoption	Dog	Neutered Male	10 months	Labrador Retriever Mix	Yellow	0	lateday	5	Male	0.0	0.8333333333333334	0	1	Mix	Labrador Retriever	Sporting	1	0	Yellow
12286	A690605	Penny	2014-10-26 13:06:00	Adoption	Dog	Spayed Female	2 years	Australian Cattle Dog Mix	White/Brown Brindle	1	midday	6	Female	0.0	2.0	1	1	Mix	Australian Cattle Dog	Herding	1	1	White
12287	A680026	Natasha	2014-08-19 12:13:00	Adoption	Dog	Spayed Female	2 years	Australian Kelpie Mix	Black/Tan	1	midday	1	Female	0.0	2.0	1	1	Mix	Australian Kelpie	Working	1	1	Black
12288	A670688	Holly	2014-01-19 16:05:00	Transfer	Dog	Intact Female	2 years	Australian Cattle Dog Mix	Red Tick/White	1	lateday	6	Female	1.0	2.0	1	1	Mix	Australian Cattle Dog	Herding	1	1	Red Tick
12289	A684723	Lucy	2014-08-04 18:34:00	Adoption	Dog	Spayed Female	7 months	Boxer Mix	Fawn/White	1	lateday	0	Female	0.0	0.5833333333333334	0	1	Mix	Boxer	Working	1	1	Fawn
12290	A687298	Lila	2014-10-20 12:35:00	Adoption	Dog	Spayed Female	2 years	Chihuahua Shorthair Mix	White/Cream	1	midday	0	Female	0.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	White
12291	A673489	Cue	2014-03-07 15:34:00	Return_to_owner	Dog	Neutered Male	8 years	Pit Bull Mix	Brown/White	1	midday	4	Male	0.0	8.0	2	1	Mix	Pit Bull	PitBull	1	1	Brown
12292	A706691	Nameless	2015-08-28 13:11:00	Adoption	Dog	Spayed Female	2 months	Labrador Retriever Mix	Chocolate	0	midday	4	Female	0.0	0.16666666666666666	0	1	Mix	Labrador Retriever	Sporting	1	0	Chocolate
12293	A677449	Max	2014-05-26 15:57:00	Transfer	Dog	Neutered Male	2 years	Rottweiler/Basset Hound	Black/Brown	1	midday	0	Male	0.0	2.0	1	0	Multiple	Rottweiler	Working	1	1	Black
12294	A684437	Macaroni	2014-08-10 11:42:00	Adoption	Dog	Neutered Male	2 months	Miniature Schnauzer/Miniature Poodle	White/Buff	1	midday	6	Male	0.0	0.16666666666666666	0	0	Multiple	Miniature Schnauzer	Terrier	0	1	White
12295	A697059	Captain Binx	2015-02-18 18:43:00	Adoption	Dog	Neutered Male	6 months	Chihuahua Shorthair/Cardigan Welsh Corgi	Brown/White	1	lateday	2	Male	0.0	0.5	0	0	Multiple	Chihuahua Shorthair	Toy	0	1	Brown
12296	A693735	Tino	2015-01-19 11:34:00	Adoption	Dog	Neutered Male	8 years	Chihuahua Shorthair Mix	Yellow	1	midday	0	Male	0.0	8.0	2	1	Mix	Chihuahua Shorthair	Toy	0	0	Yellow
12297	A712135	Louie	2016-01-13 09:22:00	Adoption	Dog	Neutered Male	1 year	Shiba Inu Mix	Tan	1	morning	2	Male	0.0	1.0	0	1	Mix	Shiba Inu	NonSporting	1	0	Tan
12298	A669309	Bella	2013-12-21 17:51:00	Transfer	Dog	Intact Female	9 months	Pit Bull Mix	Brown Brindle/White	1	lateday	5	Female	1.0	0.75	0	1	Mix	Pit Bull	PitBull	1	1	Brown Brindle
12299	A720523	Sam	2016-02-20 18:06:00	Return_to_owner	Dog	Neutered Male	9 years	Miniature Schnauzer	White	1	lateday	5	Male	0.0	9.0	2	0	Simple	Miniature Schnauzer	Terrier	0	0	White
12300	A694531	Nameless	2015-01-03 17:49:00	Adoption	Dog	Neutered Male	1 year	German Shepherd/Siberian Husky	Sable	0	lateday	5	Male	0.0	1.0	0	0	Multiple	German Shepherd	Herding	2	0	Sable
12301	A686271	Nameless	2014-08-23 18:45:00	Adoption	Dog	Spayed Female	1 year	Chihuahua Shorthair/Pug	Brown	0	lateday	5	Female	0.0	1.0	0	0	Multiple	Chihuahua Shorthair	Toy	0	0	Brown
12302	A700709	Shiner	2015-04-22 19:06:00	Adoption	Dog	Neutered Male	3 years	Greyhound Mix	Yellow Brindle/White	1	lateday	2	Male	0.0	3.0	1	1	Mix	Greyhound	Hound	3	1	Yellow Brindle
12303	A687217	Nameless	2014-09-07 16:27:00	Transfer	Dog	Neutered Male	2 months	Border Collie Mix	Brown/White	0	lateday	6	Male	0.0	0.16666666666666666	0	1	Mix	Border Collie	Herding	1	1	Brown
12304	A692917	Lucky	2014-12-16 16:02:00	Adoption	Dog	Neutered Male	5 years	Chihuahua Shorthair Mix	Tan/White	1	lateday	1	Male	0.0	5.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	Tan
12305	A665815	Squirt	2013-10-28 12:57:00	Transfer	Dog	Intact Male	2 months	Dachshund/Chihuahua Shorthair	Red/White	1	midday	0	Male	1.0	0.16666666666666666	0	0	Multiple	Dachshund	Hound	0	1	Red
12306	A687984	Addison	2014-09-16 18:48:00	Adoption	Dog	Spayed Female	1 year	Cocker Spaniel/Chihuahua Shorthair	White/White	1	lateday	1	Female	0.0	1.0	0	0	Multiple	Cocker Spaniel	Sporting	1	1	White
12307	A669386	Cain	2015-02-01 11:40:00	Return_to_owner	Dog	Neutered Male	2 years	Pit Bull Mix	White	1	midday	6	Male	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	0	White
12308	A708801	Nameless	2015-08-03 14:26:00	Died	Dog	Intact Female	3 days	Pit Bull Mix	Brown/White	0	midday	0	Female	1.0	0.00821917808219178	0	1	Mix	Pit Bull	PitBull	1	1	Brown
12309	A710244	Cohen	2015-08-28 17:58:00	Adoption	Dog	Neutered Male	4 months	Manchester Terrier/Dachshund	Tricolor	1	lateday	4	Male	0.0	0.3333333333333333	0	0	Multiple	Manchester Terrier	Toy	0	0	Tricolor
12310	A718528	Roxie	2016-01-07 14:29:00	Adoption	Dog	Spayed Female	1 year	Chihuahua Shorthair Mix	Red/White	1	midday	3	Female	0.0	1.0	0	1	Mix	Chihuahua Shorthair	Toy	0	1	Red
12311	A689455	Monty	2014-10-10 15:59:00	Adoption	Dog	Neutered Male	6 months	Catahoula Mix	White/Brown	1	midday	4	Male	0.0	0.5	0	1	Mix	Catahoula	Herding	1	1	White
12312	A695730	Bear	2015-01-30 15:39:00	Return_to_owner	Dog	Neutered Male	6 years	Rottweiler/Australian Cattle Dog	Tricolor	1	midday	4	Male	0.0	6.0	1	0	Multiple	Rottweiler	Working	1	0	Tricolor
12313	A716568	Trixie	2015-11-29 17:09:00	Adoption	Dog	Spayed Female	9 months	Feist Mix	Tan/White	1	lateday	6	Female	0.0	0.75	0	1	Mix	Feist	Unknown	0	1	Tan
12314	A690322	Jerry	2014-10-26 17:28:00	Adoption	Dog	Neutered Male	10 months	Labrador Retriever Mix	Black/White	1	lateday	6	Male	0.0	0.8333333333333334	0	1	Mix	Labrador Retriever	Sporting	1	1	Black
12315	A663579	Zoey	2013-10-25 17:03:00	Transfer	Dog	Spayed Female	9 months	Labrador Retriever/Queensland Heeler	Black/White	1	lateday	4	Female	0.0	0.75	0	0	Multiple	Labrador Retriever	Sporting	1	1	Black
12316	A682436	Princess	2015-04-28 15:41:00	Transfer	Dog	Spayed Female	2 years	Collie Smooth Mix	Brown/White	1	midday	1	Female	0.0	2.0	1	1	Mix	Collie Smooth	Herding	2	1	Brown
12317	A695059	Toby	2015-01-09 18:34:00	Return_to_owner	Dog	Neutered Male	6 years	Dachshund Longhair Mix	Red	1	lateday	4	Male	0.0	6.0	1	1	Mix	Dachshund Longhair	Hound	0	0	Red
12318	A715029	Rex	2015-10-31 18:04:00	Return_to_owner	Dog	Neutered Male	1 year	German Shepherd Mix	Black/Brown	1	lateday	5	Male	0.0	1.0	0	1	Mix	German Shepherd	Herding	2	1	Black
12319	A716860	Kub	2015-12-02 18:45:00	Adoption	Dog	Neutered Male	1 year	Beagle/Labrador Retriever	Sable/White	1	lateday	2	Male	0.0	1.0	0	0	Multiple	Beagle	Hound	0	1	Sable
12320	A684073	Colton	2014-10-08 15:59:00	Transfer	Dog	Neutered Male	6 months	German Shepherd/Labrador Retriever	Black/White	1	midday	2	Male	0.0	0.5	0	0	Multiple	German Shepherd	Herding	2	1	Black
12321	A686597	Sophie	2014-09-08 16:23:00	Transfer	Dog	Spayed Female	2 months	Pit Bull Mix	Brown Brindle/White	1	lateday	0	Female	0.0	0.16666666666666666	0	1	Mix	Pit Bull	PitBull	1	1	Brown Brindle
12322	A704688	Macy	2015-06-14 16:31:00	Adoption	Dog	Spayed Female	2 months	Labrador Retriever Mix	Tricolor	1	lateday	6	Female	0.0	0.16666666666666666	0	1	Mix	Labrador Retriever	Sporting	1	0	Tricolor
12323	A704132	Sherman	2015-07-21 11:27:00	Return_to_owner	Dog	Neutered Male	2 years	Pit Bull/Labrador Retriever	Brown/White	1	midday	1	Male	0.0	2.0	1	0	Multiple	Pit Bull	PitBull	1	1	Brown
12324	A678500	Copper	2014-11-16 12:18:00	Return_to_owner	Dog	Neutered Male	1 year	Basset Hound	White/Black	1	midday	6	Male	0.0	1.0	0	0	Simple	Basset Hound	Hound	1	1	White
12325	A719092	Amos	2016-01-17 13:13:00	Adoption	Dog	Neutered Male	5 months	Beagle Mix	Tan/White	1	midday	6	Male	0.0	0.4166666666666667	0	1	Mix	Beagle	Hound	0	1	Tan
12326	A678960	Ramona	2014-05-21 18:02:00	Adoption	Dog	Spayed Female	1 year	Standard Poodle/Labrador Retriever	Black	1	lateday	2	Female	0.0	1.0	0	0	Multiple	Standard Poodle	NonSporting	1	0	Black
12327	A720170	Rocko	2016-02-07 14:20:00	Return_to_owner	Dog	Neutered Male	3 years	Great Pyrenees Mix	White/Gold	1	midday	6	Male	0.0	3.0	1	1	Mix	Great Pyrenees	Working	3	1	White
12328	A706395	Lelouch	2015-07-07 17:45:00	Adoption	Dog	Neutered Male	1 year	Flat Coat Retriever Mix	Black/White	1	lateday	1	Male	0.0	1.0	0	1	Mix	Flat Coat Retriever	Sporting	1	1	Black
12329	A706692	Nameless	2015-08-28 13:14:00	Adoption	Dog	Neutered Male	2 months	Labrador Retriever Mix	Blue Merle	0	midday	4	Male	0.0	0.16666666666666666	0	1	Mix	Labrador Retriever	Sporting	1	0	Blue Merle
12330	A681181	Lucky	2014-06-24 17:39:00	Return_to_owner	Dog	Neutered Male	5 years	Pit Bull Mix	Brown	1	lateday	1	Male	0.0	5.0	1	1	Mix	Pit Bull	PitBull	1	0	Brown
12331	A688160	Freddie	2014-10-01 18:15:00	Euthanasia	Dog	Intact Male	2 years	American Staffordshire Terrier Mix	Brown/Black	1	lateday	2	Male	1.0	2.0	1	1	Mix	American Staffordshire Terrier	Terrier	1	1	Brown
12332	A680562	Luke	2014-06-04 17:15:00	Return_to_owner	Dog	Intact Male	3 years	Labrador Retriever Mix	Chocolate	1	lateday	2	Male	1.0	3.0	1	1	Mix	Labrador Retriever	Sporting	1	0	Chocolate
12333	A646578	Sonny	2014-11-25 13:29:00	Adoption	Dog	Neutered Male	4 years	Labrador Retriever Mix	Red/Brown	1	midday	1	Male	0.0	4.0	1	1	Mix	Labrador Retriever	Sporting	1	1	Red
12334	A690699	Minnie	2014-11-04 18:03:00	Transfer	Dog	Intact Female	4 months	Chihuahua Shorthair Mix	Blue/Tan	1	lateday	1	Female	1.0	0.3333333333333333	0	1	Mix	Chihuahua Shorthair	Toy	0	1	Blue
12335	A661592	Cotton	2013-10-29 11:18:00	Adoption	Dog	Neutered Male	3 months	Labrador Retriever/Chow Chow	Yellow	1	midday	1	Male	0.0	0.25	0	0	Multiple	Labrador Retriever	Sporting	1	0	Yellow
12336	A705484	Nameless	2015-06-18 11:35:00	Transfer	Dog	Intact Male	2 years	Chihuahua Shorthair Mix	Red	0	midday	3	Male	1.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	0	Red
12337	A646062	Cyrus	2014-08-07 11:47:00	Return_to_owner	Dog	Neutered Male	3 years	Pit Bull Mix	Brown Brindle/White	1	midday	3	Male	0.0	3.0	1	1	Mix	Pit Bull	PitBull	1	1	Brown Brindle
12338	A680307	George	2014-08-10 17:29:00	Adoption	Dog	Neutered Male	2 months	Australian Kelpie Mix	Black/White	1	lateday	6	Male	0.0	0.16666666666666666	0	1	Mix	Australian Kelpie	Working	1	1	Black
12339	A666408	Nameless	2013-11-02 11:27:00	Transfer	Dog	Intact Male	6 months	Chihuahua Shorthair Mix	White/Brown	0	midday	5	Male	1.0	0.5	0	1	Mix	Chihuahua Shorthair	Toy	0	1	White
12340	A695285	Biggie	2015-01-15 18:59:00	Return_to_owner	Dog	Neutered Male	1 year	Pug Mix	Yellow	1	lateday	3	Male	0.0	1.0	0	1	Mix	Pug	Toy	0	0	Yellow
12341	A668136	Clover	2013-12-17 12:45:00	Adoption	Dog	Spayed Female	1 month	German Shepherd Mix	Black/Brown Brindle	1	midday	1	Female	0.0	0.08333333333333333	0	1	Mix	German Shepherd	Herding	2	1	Black
12342	A691907	Norman	2014-11-19 11:15:00	Transfer	Dog	Neutered Male	8 years	Weimaraner Mix	Fawn	1	midday	2	Male	0.0	8.0	2	1	Mix	Weimaraner	Sporting	1	0	Fawn
12343	A673413	Kip	2014-02-23 18:32:00	Return_to_owner	Dog	Neutered Male	1 year	Australian Shepherd Mix	Blue Merle/White	1	lateday	6	Male	0.0	1.0	0	1	Mix	Australian Shepherd	Herding	1	1	Blue Merle
12344	A666575	Nameless	2013-11-06 07:18:00	Transfer	Dog	Spayed Female	3 months	Chihuahua Shorthair Mix	Tan	0	morning	2	Female	0.0	0.25	0	1	Mix	Chihuahua Shorthair	Toy	0	0	Tan
12345	A677736	Curly	2014-05-04 18:18:00	Transfer	Dog	Spayed Female	6 years	Miniature Poodle	White	1	lateday	6	Female	0.0	6.0	1	0	Simple	Miniature Poodle	NonSporting	1	0	White
12346	A687679	Blackie	2014-10-09 15:41:00	Adoption	Dog	Neutered Male	11 months	German Shepherd Mix	Black/White	1	midday	3	Male	0.0	0.9166666666666666	0	1	Mix	German Shepherd	Herding	2	1	Black
12347	A715941	Nameless	2015-11-18 14:30:00	Return_to_owner	Dog	Intact Male	6 months	Cavalier Span/Papillon	White/Brown	0	midday	2	Male	1.0	0.5	0	0	Multiple	Cavalier Span	Toy	0	1	White
12348	A713899	Theo	2015-10-28 16:17:00	Adoption	Dog	Neutered Male	8 months	Australian Kelpie Mix	Tricolor	1	lateday	2	Male	0.0	0.6666666666666666	0	1	Mix	Australian Kelpie	Working	1	0	Tricolor
12349	A686393	Sugar	2014-12-06 16:01:00	Adoption	Dog	Spayed Female	2 years	Pit Bull Mix	Tan/White	1	lateday	5	Female	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	Tan
12350	A705591	Asia	2015-07-03 13:28:00	Transfer	Dog	Intact Female	7 years	Chihuahua Shorthair Mix	White/Brown Brindle	1	midday	4	Female	1.0	7.0	2	1	Mix	Chihuahua Shorthair	Toy	0	1	White
12351	A692580	Nameless	2014-11-29 12:43:00	Transfer	Dog	Intact Female	3 months	Jack Russell Terrier Mix	Liver/White	0	midday	5	Female	1.0	0.25	0	1	Mix	Jack Russell Terrier	Terrier	0	1	Liver
12352	A701243	Sable	2015-05-01 12:38:00	Return_to_owner	Dog	Intact Female	10 years	Pharaoh Hound/Australian Cattle Dog	Tan/White	1	midday	4	Female	1.0	10.0	2	0	Multiple	Pharaoh Hound	Hound	1	1	Tan
12353	A688818	Nameless	2014-09-28 18:38:00	Adoption	Dog	Neutered Male	2 months	Beagle Mix	Tricolor	0	lateday	6	Male	0.0	0.16666666666666666	0	1	Mix	Beagle	Hound	0	0	Tricolor
12354	A663079	Thunder	2013-10-30 15:48:00	Adoption	Dog	Neutered Male	9 months	Pointer/Pit Bull	White/Brown	1	midday	2	Male	0.0	0.75	0	0	Multiple	Pointer	Sporting	1	1	White
12355	A719207	Bear	2016-01-15 14:53:00	Transfer	Dog	Intact Male	1 month	Chihuahua Shorthair Mix	Tricolor	1	midday	4	Male	1.0	0.08333333333333333	0	1	Mix	Chihuahua Shorthair	Toy	0	0	Tricolor
12356	A631695	Koda	2014-06-13 13:17:00	Return_to_owner	Dog	Neutered Male	4 years	Pit Bull Mix	Black/White	1	midday	4	Male	0.0	4.0	1	1	Mix	Pit Bull	PitBull	1	1	Black
12357	A664989	Nameless	2013-10-12 11:54:00	Euthanasia	Dog	Intact Male	5 months	Australian Shepherd Mix	Brown/White	0	midday	5	Male	1.0	0.4166666666666667	0	1	Mix	Australian Shepherd	Herding	1	1	Brown
12358	A672010	Bella	2014-02-09 15:35:00	Adoption	Dog	Spayed Female	5 years	Australian Shepherd/Beagle	Blue Merle/Tan	1	midday	6	Female	0.0	5.0	1	0	Multiple	Australian Shepherd	Herding	1	1	Blue Merle
12359	A662817	Willie	2013-10-05 12:31:00	Adoption	Dog	Neutered Male	1 year	Rottweiler	Black/Tan	1	midday	5	Male	0.0	1.0	0	0	Simple	Rottweiler	Working	1	1	Black
12360	A688144	Tarzan	2014-10-01 14:26:00	Adoption	Dog	Neutered Male	1 year	Labrador Retriever Mix	Black/White	1	midday	2	Male	0.0	1.0	0	1	Mix	Labrador Retriever	Sporting	1	1	Black
12361	A719930	Princess	2016-02-04 17:03:00	Adoption	Dog	Spayed Female	2 years	Chihuahua Shorthair Mix	Black/Tan	1	lateday	3	Female	0.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	Black
12362	A718345	Nameless	2016-01-04 16:44:00	Transfer	Dog	Intact Male	1 month	Chihuahua Shorthair/German Shepherd	Brown/Black	0	lateday	0	Male	1.0	0.08333333333333333	0	0	Multiple	Chihuahua Shorthair	Toy	0	1	Brown
12363	A664521	Graham	2014-01-07 13:59:00	Transfer	Dog	Neutered Male	1 year	Labrador Retriever Mix	Yellow	1	midday	1	Male	0.0	1.0	0	1	Mix	Labrador Retriever	Sporting	1	0	Yellow
12364	A532017	Kiki	2014-01-05 18:11:00	Adoption	Dog	Spayed Female	7 years	Chihuahua Shorthair/Rat Terrier	White/Tan	1	lateday	6	Female	0.0	7.0	2	0	Multiple	Chihuahua Shorthair	Toy	0	1	White
12365	A677018	Belle	2014-04-25 08:47:00	Return_to_owner	Dog	Spayed Female	1 year	Black Mouth Cur	Gold	1	morning	4	Female	0.0	1.0	0	0	Simple	Black Mouth Cur	Herding	1	0	Gold
12366	A694149	Maxwell	2015-01-06 17:17:00	Adoption	Dog	Neutered Male	2 years	Chihuahua Shorthair Mix	Red/White	1	lateday	1	Male	0.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	Red
12367	A671994	Lola	2014-02-02 12:27:00	Return_to_owner	Dog	Spayed Female	11 years	Golden Retriever Mix	Gold	1	midday	6	Female	0.0	11.0	2	1	Mix	Golden Retriever	Sporting	2	0	Gold
12368	A652974	Pickles	2014-08-01 17:36:00	Adoption	Dog	Spayed Female	2 years	Toy Poodle	White	1	lateday	4	Female	0.0	2.0	1	0	Simple	Toy Poodle	Toy	0	0	White
12369	A667889	Dreyfus	2013-12-26 19:06:00	Adoption	Dog	Neutered Male	1 year	Australian Cattle Dog/Belgian Malinois	Blue Merle/Tan	1	lateday	3	Male	0.0	1.0	0	0	Multiple	Australian Cattle Dog	Herding	1	1	Blue Merle
12370	A690463	Bugsy	2014-10-26 17:22:00	Return_to_owner	Dog	Neutered Male	9 months	Border Terrier/Yorkshire Terrier	Tan	1	lateday	6	Male	0.0	0.75	0	0	Multiple	Border Terrier	Terrier	0	0	Tan
12371	A710070	Otter Pup	2015-09-07 17:24:00	Adoption	Dog	Neutered Male	1 year	Labrador Retriever Mix	Black/White	1	lateday	0	Male	0.0	1.0	0	1	Mix	Labrador Retriever	Sporting	1	1	Black
12372	A693995	Sophia	2014-12-19 17:53:00	Return_to_owner	Dog	Spayed Female	2 years	Labrador Retriever Mix	Yellow	1	lateday	4	Female	0.0	2.0	1	1	Mix	Labrador Retriever	Sporting	1	0	Yellow
12373	A683347	Nameless	2014-07-13 17:17:00	Adoption	Dog	Neutered Male	1 year	Dachshund Longhair Mix	Black/Brown	0	lateday	6	Male	0.0	1.0	0	1	Mix	Dachshund Longhair	Hound	0	1	Black
12374	A670849	Stella	2014-04-08 10:06:00	Adoption	Dog	Spayed Female	2 years	Harrier Mix	Black/Tan	1	morning	1	Female	0.0	2.0	1	1	Mix	Harrier	Hound	1	1	Black
12375	A650531	Boomer	2015-11-15 12:54:00	Return_to_owner	Dog	Neutered Male	4 years	Rhod Ridgeback/Labrador Retriever	Brown	1	midday	6	Male	0.0	4.0	1	0	Multiple	Rhod Ridgeback	Hound	1	0	Brown
12376	A651564	Chuckie	2014-02-16 19:16:00	Adoption	Dog	Neutered Male	1 year	Pit Bull Mix	Brown/White	1	lateday	6	Male	0.0	1.0	0	1	Mix	Pit Bull	PitBull	1	1	Brown
12377	A428783	Bella	2014-02-13 16:33:00	Adoption	Dog	Spayed Female	8 years	Australian Cattle Dog	Blue Tick/Brown	1	lateday	3	Female	0.0	8.0	2	0	Simple	Australian Cattle Dog	Herding	1	1	Blue Tick
12378	A686157	Brooklyn	2014-08-21 17:07:00	Adoption	Dog	Spayed Female	2 months	American Pit Bull Terrier Mix	White/Brown Brindle	1	lateday	3	Female	0.0	0.16666666666666666	0	1	Mix	American Pit Bull Terrier	PitBull	1	1	White
12379	A707092	Maizy	2015-07-17 18:25:00	Adoption	Dog	Spayed Female	2 years	Catahoula Mix	Blue Merle/Brown	1	lateday	4	Female	0.0	2.0	1	1	Mix	Catahoula	Herding	1	1	Blue Merle
12380	A676650	Saddie	2014-04-17 18:44:00	Return_to_owner	Dog	Spayed Female	6 months	Pointer Mix	Tan/White	1	lateday	3	Female	0.0	0.5	0	1	Mix	Pointer	Sporting	1	1	Tan
12381	A717214	Nameless	2015-12-04 17:59:00	Transfer	Dog	Intact Female	3 years	Labrador Retriever Mix	Brown	0	lateday	4	Female	1.0	3.0	1	1	Mix	Labrador Retriever	Sporting	1	0	Brown
12382	A683621	Sunshine	2014-07-16 13:02:00	Transfer	Dog	Intact Female	5 years	Japanese Chin	White/Tan	1	midday	2	Female	1.0	5.0	1	0	Simple	Japanese Chin	Toy	0	1	White
12383	A701899	Buddy	2015-05-16 15:46:00	Return_to_owner	Dog	Neutered Male	2 years	Pit Bull/Catahoula	Brown Merle/White	1	midday	5	Male	0.0	2.0	1	0	Multiple	Pit Bull	PitBull	1	1	Brown Merle
12384	A701974	Lugh	2015-05-07 14:14:00	Return_to_owner	Dog	Intact Male	3 years	American Staffordshire Terrier Mix	White/Blue	1	midday	3	Male	1.0	3.0	1	1	Mix	American Staffordshire Terrier	Terrier	1	1	White
12385	A705809	Nameless	2015-06-25 18:29:00	Adoption	Dog	Spayed Female	2 months	Labrador Retriever Mix	Black/White	0	lateday	3	Female	0.0	0.16666666666666666	0	1	Mix	Labrador Retriever	Sporting	1	1	Black
12386	A682593	Pinto	2014-07-16 17:33:00	Return_to_owner	Dog	Neutered Male	5 years	Beagle	Brown/White	1	lateday	2	Male	0.0	5.0	1	0	Simple	Beagle	Hound	0	1	Brown
12387	A675008	Lulu	2014-10-19 13:04:00	Adoption	Dog	Spayed Female	9 months	Chihuahua Shorthair/Dachshund	Black/Brown	1	midday	6	Female	0.0	0.75	0	0	Multiple	Chihuahua Shorthair	Toy	0	1	Black
12388	A719049	Brownie	2016-01-12 00:00:00	Transfer	Dog	Intact Male	2 months	Pit Bull/Chihuahua Shorthair	Tan/White	1	night	1	Male	1.0	0.16666666666666666	0	0	Multiple	Pit Bull	PitBull	1	1	Tan
12389	A717443	Champ	2015-12-11 14:36:00	Return_to_owner	Dog	Neutered Male	3 years	Beagle/Pembroke Welsh Corgi	Tan/White	1	midday	4	Male	0.0	3.0	1	0	Multiple	Beagle	Hound	0	1	Tan
12390	A703715	Canelo	2015-06-06 12:59:00	Adoption	Dog	Neutered Male	5 years	Siberian Husky Mix	Brown/Tan	1	midday	5	Male	0.0	5.0	1	1	Mix	Siberian Husky	Working	1	1	Brown
12391	A720470	Nameless	2016-02-15 10:25:00	Adoption	Dog	Neutered Male	1 year	Rat Terrier Mix	White/Black	0	morning	0	Male	0.0	1.0	0	1	Mix	Rat Terrier	Terrier	0	1	White
12392	A711067	Cusca	2015-09-04 13:41:00	Adoption	Dog	Spayed Female	3 years	Chihuahua Shorthair	Tricolor	1	midday	4	Female	0.0	3.0	1	0	Simple	Chihuahua Shorthair	Toy	0	0	Tricolor
12393	A718282	Slim	2015-12-30 15:13:00	Return_to_owner	Dog	Intact Male	1 year	Mastiff Mix	Tan/Black	1	midday	2	Male	1.0	1.0	0	1	Mix	Mastiff	Working	2	1	Tan
12394	A711068	Manchia	2015-09-05 16:48:00	Adoption	Dog	Spayed Female	3 years	Chihuahua Shorthair	White/Tan	1	lateday	5	Female	0.0	3.0	1	0	Simple	Chihuahua Shorthair	Toy	0	1	White
