"","OutcomeType","HasName","TimeofDay","WeekDay","Sex","IsIntact","AgeinYears","Age","IsMixBreed","MixorMultipleorSimple","Group","Size","IsMixColor"
"12741","Adoption",1,"lateday","Thursday","Female",0,1,0,1,"Mix","PitBull",1,1
"12742","Adoption",1,"lateday","Tuesday","Male",0,1,0,1,"Mix","PitBull",1,0
"12743","Adoption",1,"lateday","Friday","Female",0,2,1,1,"Mix","PitBull",1,1
"12744","Transfer",1,"midday","Tuesday","Male",1,3,1,1,"Mix","PitBull",1,1
"12745","Transfer",1,"night","Monday","Female",1,4,1,1,"Mix","PitBull",1,1
"12746","Adoption",1,"midday","Sunday","Male",0,6,1,1,"Mix","PitBull",1,1
"12747","Return_to_owner",1,"midday","Thursday","Female",0,10,2,1,"Mix","PitBull",1,1
"12748","Transfer",1,"lateday","Friday","Male",0,1,0,1,"Mix","PitBull",1,1
"12749","Transfer",1,"midday","Saturday","Male",1,2,1,1,"Mix","PitBull",1,1
"12750","Transfer",1,"midday","Tuesday","Female",1,8,2,1,"Mix","PitBull",1,1
"12751","Return_to_owner",1,"lateday","Tuesday","Male",0,4,1,1,"Mix","PitBull",1,0
"12752","Adoption",1,"midday","Saturday","Male",0,6,1,0,"Simple","PitBull",1,1
"12753","Euthanasia",1,"midday","Wednesday","Male",1,3,1,1,"Mix","PitBull",1,0
"12754","Return_to_owner",1,"midday","Monday","Male",1,2,1,1,"Mix","PitBull",1,1
"12755","Return_to_owner",1,"midday","Thursday","Female",0,2,1,1,"Mix","PitBull",1,0
"12756","Transfer",1,"midday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12757","Transfer",1,"midday","Sunday","Male",1,2,1,1,"Mix","PitBull",1,1
"12758","Return_to_owner",1,"midday","Friday","Male",0,2,1,1,"Mix","PitBull",1,1
"12759","Euthanasia",0,"midday","Friday","Female",1,2,1,1,"Mix","PitBull",1,0
"12760","Return_to_owner",1,"midday","Wednesday","Male",0,3,1,1,"Mix","PitBull",1,1
"12761","Euthanasia",1,"midday","Tuesday","Female",0,6,1,1,"Mix","PitBull",1,1
"12762","Return_to_owner",1,"lateday","Friday","Male",0,2,1,1,"Mix","PitBull",1,0
"12763","Transfer",1,"midday","Monday","Female",1,0,0,1,"Mix","PitBull",1,1
"12764","Return_to_owner",1,"lateday","Wednesday","Male",0,3,1,1,"Mix","PitBull",1,0
"12765","Transfer",0,"lateday","Thursday","Male",1,1,0,1,"Mix","PitBull",1,1
"12766","Adoption",1,"midday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12767","Adoption",1,"lateday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,1
"12768","Adoption",1,"lateday","Saturday","Male",0,2,1,1,"Mix","PitBull",1,1
"12769","Adoption",1,"midday","Saturday","Male",0,2,1,1,"Mix","PitBull",1,0
"12770","Return_to_owner",1,"lateday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12771","Transfer",0,"midday","Saturday","Female",1,0,0,1,"Mix","PitBull",1,1
"12772","Transfer",1,"midday","Sunday","Male",0,2,1,1,"Mix","PitBull",1,1
"12773","Return_to_owner",1,"midday","Saturday","Female",0,1,0,0,"Multiple","PitBull",1,1
"12774","Adoption",1,"lateday","Tuesday","Female",0,2,1,0,"Multiple","PitBull",1,1
"12775","Adoption",1,"midday","Saturday","Female",0,4,1,1,"Mix","PitBull",1,1
"12776","Transfer",1,"lateday","Friday","Female",1,2,1,1,"Mix","PitBull",1,1
"12777","Return_to_owner",1,"midday","Thursday","Male",0,3,1,1,"Mix","PitBull",1,1
"12778","Adoption",1,"midday","Tuesday","Female",0,1,0,1,"Mix","PitBull",1,1
"12779","Euthanasia",1,"morning","Thursday","Male",0,4,1,1,"Mix","PitBull",1,1
"12780","Adoption",1,"midday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,1
"12781","Transfer",1,"midday","Friday","Male",0,0,0,1,"Mix","PitBull",1,1
"12782","Return_to_owner",1,"lateday","Thursday","Male",0,10,2,0,"Simple","PitBull",1,1
"12783","Return_to_owner",1,"lateday","Friday","Female",0,3,1,1,"Mix","PitBull",1,0
"12784","Transfer",1,"midday","Friday","Male",1,5,1,1,"Mix","PitBull",1,0
"12785","Return_to_owner",0,"midday","Thursday","Male",1,0,0,1,"Mix","PitBull",1,1
"12786","Adoption",1,"midday","Tuesday","Female",0,1,0,1,"Mix","PitBull",1,1
"12787","Adoption",1,"lateday","Friday","Female",0,1,0,1,"Mix","PitBull",1,1
"12788","Return_to_owner",1,"midday","Monday","Female",1,1,0,1,"Mix","PitBull",1,1
"12789","Adoption",1,"lateday","Saturday","Female",0,2,1,1,"Mix","PitBull",1,1
"12790","Transfer",1,"lateday","Thursday","Male",0,8,2,0,"Simple","PitBull",1,1
"12791","Adoption",1,"lateday","Thursday","Female",0,7,2,1,"Mix","PitBull",1,1
"12792","Transfer",1,"lateday","Tuesday","Female",0,3,1,1,"Mix","PitBull",1,0
"12793","Transfer",1,"lateday","Friday","Male",0,3,1,1,"Mix","PitBull",1,1
"12794","Adoption",1,"lateday","Monday","Male",0,1,0,1,"Mix","PitBull",1,1
"12795","Adoption",1,"midday","Sunday","Male",0,2,1,0,"Multiple","PitBull",1,1
"12796","Adoption",1,"lateday","Sunday","Male",0,8,2,1,"Mix","PitBull",1,1
"12797","Euthanasia",1,"morning","Friday","Male",0,2,1,1,"Mix","PitBull",1,1
"12798","Return_to_owner",1,"lateday","Monday","Male",0,1,0,1,"Mix","PitBull",1,0
"12799","Return_to_owner",1,"lateday","Friday","Male",0,3,1,1,"Mix","PitBull",1,0
"12800","Adoption",1,"lateday","Sunday","Female",0,5,1,1,"Mix","PitBull",1,1
"12801","Transfer",1,"midday","Monday","Male",1,2,1,1,"Mix","PitBull",1,0
"12802","Transfer",1,"midday","Sunday","Male",1,1,0,1,"Mix","PitBull",1,1
"12803","Adoption",1,"midday","Thursday","Male",0,2,1,1,"Mix","PitBull",1,1
"12804","Adoption",1,"midday","Tuesday","Female",0,5,1,1,"Mix","PitBull",1,1
"12805","Transfer",1,"lateday","Monday","Female",0,2,1,1,"Mix","PitBull",1,1
"12806","Transfer",1,"midday","Tuesday","Male",0,1,0,1,"Mix","PitBull",1,1
"12807","Adoption",1,"midday","Friday","Male",0,5,1,1,"Mix","PitBull",1,1
"12808","Adoption",1,"lateday","Monday","Male",0,4,1,1,"Mix","PitBull",1,1
"12809","Transfer",1,"lateday","Thursday","Female",0,7,2,0,"Simple","PitBull",1,1
"12810","Return_to_owner",1,"lateday","Sunday","Male",0,2,1,1,"Mix","PitBull",1,1
"12811","Return_to_owner",1,"midday","Sunday","Female",1,1,0,1,"Mix","PitBull",1,0
"12812","Transfer",1,"midday","Monday","Male",0,1,0,1,"Mix","PitBull",1,1
"12813","Euthanasia",1,"midday","Friday","Male",0,6,1,1,"Mix","PitBull",1,0
"12814","Transfer",1,"lateday","Friday","Male",0,9,2,0,"Simple","PitBull",1,1
"12815","Transfer",1,"lateday","Wednesday","Female",0,4,1,1,"Mix","PitBull",1,1
"12816","Adoption",1,"lateday","Saturday","Female",0,1,0,1,"Mix","PitBull",1,1
"12817","Adoption",1,"midday","Thursday","Male",0,4,1,1,"Mix","PitBull",1,1
"12818","Transfer",1,"midday","Thursday","Female",0,0,0,1,"Mix","PitBull",1,1
"12819","Adoption",1,"lateday","Saturday","Male",0,2,1,1,"Mix","PitBull",1,1
"12820","Return_to_owner",1,"midday","Tuesday","Female",0,5,1,1,"Mix","PitBull",1,1
"12821","Transfer",1,"night","Tuesday","Male",1,0,0,0,"Multiple","PitBull",1,1
"12822","Euthanasia",0,"midday","Saturday","Male",1,1,0,1,"Mix","PitBull",1,1
"12823","Return_to_owner",1,"midday","Saturday","Male",0,2,1,0,"Multiple","PitBull",1,1
"12824","Return_to_owner",1,"lateday","Friday","Male",0,1,0,1,"Mix","PitBull",1,1
"12825","Transfer",1,"midday","Sunday","Male",0,3,1,1,"Mix","PitBull",1,1
"12826","Adoption",1,"lateday","Saturday","Male",0,3,1,1,"Mix","PitBull",1,1
"12827","Adoption",1,"lateday","Tuesday","Male",0,1,0,1,"Mix","PitBull",1,1
"12828","Adoption",1,"morning","Wednesday","Male",0,2,1,1,"Mix","PitBull",1,1
"12829","Return_to_owner",1,"midday","Monday","Male",0,2,1,1,"Mix","PitBull",1,1
"12830","Return_to_owner",1,"midday","Tuesday","Male",1,3,1,1,"Mix","PitBull",1,1
"12831","Adoption",1,"midday","Thursday","Female",0,1,0,1,"Mix","PitBull",1,1
"12832","Transfer",1,"midday","Monday","Male",1,2,1,1,"Mix","PitBull",1,1
"12833","Adoption",1,"lateday","Saturday","Male",0,2,1,1,"Mix","PitBull",1,1
"12834","Transfer",1,"lateday","Sunday","Male",0,5,1,1,"Mix","PitBull",1,1
"12835","Return_to_owner",1,"midday","Monday","Female",0,2,1,1,"Mix","PitBull",1,1
"12836","Adoption",1,"lateday","Saturday","Female",0,9,2,1,"Mix","PitBull",1,1
"12837","Adoption",1,"midday","Saturday","Female",0,2,1,1,"Mix","PitBull",1,1
"12838","Adoption",1,"midday","Thursday","Male",0,6,1,1,"Mix","PitBull",1,1
"12839","Return_to_owner",1,"midday","Wednesday","Female",0,9,2,0,"Multiple","PitBull",1,1
"12840","Transfer",1,"lateday","Friday","Female",0,3,1,1,"Mix","PitBull",1,1
"12841","Adoption",1,"midday","Monday","Female",0,1,0,1,"Mix","PitBull",1,0
"12842","Return_to_owner",1,"lateday","Friday","Male",0,2,1,1,"Mix","PitBull",1,1
"12843","Transfer",1,"lateday","Thursday","Female",0,2,1,1,"Mix","PitBull",1,0
"12844","Return_to_owner",1,"midday","Wednesday","Female",0,3,1,1,"Mix","PitBull",1,0
"12845","Return_to_owner",1,"lateday","Sunday","Female",0,2,1,1,"Mix","PitBull",1,1
"12846","Adoption",1,"morning","Thursday","Female",0,1,0,1,"Mix","PitBull",1,1
"12847","Transfer",1,"morning","Friday","Female",1,3,1,1,"Mix","PitBull",1,1
"12848","Adoption",1,"lateday","Thursday","Female",0,0,0,1,"Mix","PitBull",1,0
"12849","Return_to_owner",1,"midday","Tuesday","Male",1,3,1,1,"Mix","PitBull",1,1
"12850","Adoption",1,"midday","Saturday","Female",0,1,0,1,"Mix","PitBull",1,1
"12851","Adoption",1,"midday","Sunday","Female",0,5,1,1,"Mix","PitBull",1,1
"12852","Adoption",1,"lateday","Friday","Female",0,0,0,1,"Mix","PitBull",1,1
"12853","Transfer",1,"midday","Wednesday","Female",0,3,1,1,"Mix","PitBull",1,1
"12854","Transfer",0,"midday","Tuesday","Male",1,0,0,1,"Mix","PitBull",1,0
"12855","Adoption",1,"morning","Wednesday","Female",0,8,2,0,"Simple","PitBull",1,1
"12856","Return_to_owner",1,"midday","Sunday","Male",0,3,1,0,"Multiple","PitBull",1,1
"12857","Return_to_owner",1,"lateday","Tuesday","Male",0,2,1,1,"Mix","PitBull",1,0
"12858","Adoption",1,"midday","Wednesday","Female",0,3,1,1,"Mix","PitBull",1,1
"12859","Return_to_owner",1,"midday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,1
"12860","Euthanasia",1,"midday","Friday","Female",0,6,1,1,"Mix","PitBull",1,0
"12861","Adoption",1,"lateday","Sunday","Female",0,6,1,1,"Mix","PitBull",1,1
"12862","Return_to_owner",1,"midday","Wednesday","Female",1,1,0,1,"Mix","PitBull",1,1
"12863","Return_to_owner",0,"lateday","Thursday","Male",1,0,0,1,"Mix","PitBull",1,1
"12864","Return_to_owner",1,"midday","Saturday","Female",1,0,0,0,"Multiple","PitBull",1,0
"12865","Return_to_owner",1,"lateday","Tuesday","Female",0,5,1,1,"Mix","PitBull",1,1
"12866","Return_to_owner",1,"midday","Sunday","Female",1,3,1,1,"Mix","PitBull",1,0
"12867","Transfer",0,"midday","Friday","Male",1,0,0,1,"Mix","PitBull",1,0
"12868","Transfer",1,"midday","Monday","Female",0,0,0,1,"Mix","PitBull",1,1
"12869","Return_to_owner",1,"lateday","Thursday","Male",1,0,0,1,"Mix","PitBull",1,0
"12870","Transfer",1,"midday","Thursday","Male",0,2,1,1,"Mix","PitBull",1,1
"12871","Transfer",1,"lateday","Sunday","Female",0,3,1,1,"Mix","PitBull",1,0
"12872","Adoption",1,"lateday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,0
"12873","Return_to_owner",1,"lateday","Thursday","Male",0,11,2,1,"Mix","PitBull",1,1
"12874","Adoption",1,"lateday","Thursday","Male",0,2,1,1,"Mix","PitBull",1,1
"12875","Transfer",1,"midday","Sunday","Male",0,2,1,1,"Mix","PitBull",1,1
"12876","Transfer",1,"midday","Thursday","Female",0,1,0,1,"Mix","PitBull",1,1
"12877","Euthanasia",1,"midday","Thursday","Female",0,4,1,0,"Simple","PitBull",1,1
"12878","Transfer",0,"midday","Tuesday","Female",1,0,0,1,"Mix","PitBull",1,0
"12879","Return_to_owner",1,"lateday","Tuesday","Male",0,2,1,1,"Mix","PitBull",1,1
"12880","Return_to_owner",1,"midday","Tuesday","Female",0,2,1,1,"Mix","PitBull",1,1
"12881","Return_to_owner",1,"lateday","Thursday","Female",0,2,1,1,"Mix","PitBull",1,1
"12882","Return_to_owner",1,"lateday","Monday","Male",0,2,1,1,"Mix","PitBull",1,1
"12883","Euthanasia",1,"morning","Wednesday","Female",1,1,0,1,"Mix","PitBull",1,0
"12884","Transfer",1,"midday","Friday","Female",1,3,1,1,"Mix","PitBull",1,0
"12885","Adoption",1,"lateday","Tuesday","Male",0,0,0,0,"Multiple","PitBull",1,1
"12886","Transfer",1,"midday","Friday","Female",1,2,1,1,"Mix","PitBull",1,0
"12887","Return_to_owner",1,"lateday","Tuesday","Male",0,9,2,0,"Simple","PitBull",1,1
"12888","Transfer",1,"midday","Saturday","Female",1,2,1,1,"Mix","PitBull",1,1
"12889","Euthanasia",1,"midday","Friday","Female",0,2,1,1,"Mix","PitBull",1,1
"12890","Transfer",1,"night","Tuesday","Female",0,1,0,1,"Mix","PitBull",1,1
"12891","Adoption",1,"lateday","Monday","Male",0,6,1,1,"Mix","PitBull",1,1
"12892","Euthanasia",0,"midday","Thursday","Male",1,0,0,1,"Mix","PitBull",1,1
"12893","Adoption",1,"lateday","Friday","Male",0,0,0,0,"Simple","PitBull",1,1
"12894","Return_to_owner",1,"lateday","Tuesday","Female",0,4,1,1,"Mix","PitBull",1,1
"12895","Transfer",0,"lateday","Friday","Male",1,0,0,1,"Mix","PitBull",1,1
"12896","Transfer",1,"midday","Monday","Female",0,1,0,1,"Mix","PitBull",1,1
"12897","Return_to_owner",1,"lateday","Monday","Female",0,0,0,1,"Mix","PitBull",1,1
"12898","Euthanasia",1,"morning","Sunday","Male",1,1,0,1,"Mix","PitBull",1,1
"12899","Return_to_owner",1,"midday","Thursday","Female",0,4,1,1,"Mix","PitBull",1,1
"12900","Adoption",1,"midday","Thursday","Male",0,1,0,1,"Mix","PitBull",1,1
"12901","Euthanasia",1,"midday","Friday","Female",0,4,1,1,"Mix","PitBull",1,0
"12902","Return_to_owner",1,"lateday","Thursday","Male",0,0,0,0,"Multiple","PitBull",1,1
"12903","Adoption",1,"midday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12904","Adoption",1,"lateday","Sunday","Female",0,0,0,1,"Mix","PitBull",1,0
"12905","Transfer",1,"midday","Friday","Female",1,0,0,1,"Mix","PitBull",1,0
"12906","Return_to_owner",1,"midday","Monday","Male",0,3,1,1,"Mix","PitBull",1,1
"12907","Return_to_owner",1,"lateday","Wednesday","Female",0,4,1,0,"Multiple","PitBull",1,1
"12908","Adoption",1,"lateday","Tuesday","Male",0,2,1,1,"Mix","PitBull",1,1
"12909","Adoption",0,"midday","Sunday","Male",0,0,0,1,"Mix","PitBull",1,1
"12910","Adoption",1,"midday","Monday","Male",0,1,0,1,"Mix","PitBull",1,1
"12911","Adoption",1,"morning","Saturday","Female",0,5,1,1,"Mix","PitBull",1,1
"12912","Transfer",1,"midday","Saturday","Female",0,1,0,1,"Mix","PitBull",1,1
"12913","Transfer",0,"midday","Tuesday","Female",1,0,0,1,"Mix","PitBull",1,1
"12914","Adoption",1,"midday","Saturday","Female",0,8,2,0,"Simple","PitBull",1,1
"12915","Return_to_owner",1,"lateday","Friday","Male",0,3,1,1,"Mix","PitBull",1,1
"12916","Return_to_owner",1,"lateday","Wednesday","Female",0,4,1,1,"Mix","PitBull",1,1
"12917","Adoption",1,"lateday","Saturday","Male",0,1,0,1,"Mix","PitBull",1,1
"12918","Euthanasia",1,"midday","Tuesday","Female",1,3,1,1,"Mix","PitBull",1,1
"12919","Transfer",1,"lateday","Thursday","Male",0,10,2,1,"Mix","PitBull",1,1
"12920","Return_to_owner",1,"lateday","Sunday","Male",0,8,2,0,"Multiple","PitBull",1,1
"12921","Transfer",1,"lateday","Saturday","Female",1,0,0,1,"Mix","PitBull",1,1
"12922","Euthanasia",1,"lateday","Tuesday","Female",1,8,2,1,"Mix","PitBull",1,1
"12923","Adoption",1,"lateday","Monday","Male",0,4,1,1,"Mix","PitBull",1,0
"12924","Return_to_owner",1,"lateday","Saturday","Male",1,1,0,1,"Mix","PitBull",1,1
"12925","Return_to_owner",1,"midday","Tuesday","Male",0,1,0,1,"Mix","PitBull",1,1
"12926","Adoption",1,"lateday","Sunday","Male",0,2,1,1,"Mix","PitBull",1,1
"12927","Transfer",0,"midday","Saturday","Female",0,1,0,1,"Mix","PitBull",1,0
"12928","Euthanasia",1,"midday","Friday","Male",0,6,1,1,"Mix","PitBull",1,1
"12929","Adoption",0,"lateday","Friday","Female",0,0,0,1,"Mix","PitBull",1,1
"12930","Return_to_owner",1,"midday","Sunday","Female",0,5,1,1,"Mix","PitBull",1,1
"12931","Euthanasia",1,"lateday","Sunday","Male",1,9,2,0,"Simple","PitBull",1,1
"12932","Died",0,"midday","Friday","Male",1,0,0,1,"Mix","PitBull",1,0
"12933","Return_to_owner",1,"lateday","Tuesday","Male",0,1,0,1,"Mix","PitBull",1,1
"12934","Return_to_owner",1,"lateday","Tuesday","Female",1,3,1,1,"Mix","PitBull",1,1
"12935","Transfer",0,"midday","Thursday","Male",1,0,0,1,"Mix","PitBull",1,1
"12936","Return_to_owner",1,"midday","Tuesday","Male",1,2,1,1,"Mix","PitBull",1,1
"12937","Adoption",1,"midday","Saturday","Female",0,1,0,1,"Mix","PitBull",1,1
"12938","Adoption",1,"lateday","Sunday","Male",0,3,1,1,"Mix","PitBull",1,1
"12939","Adoption",1,"midday","Sunday","Female",0,3,1,1,"Mix","PitBull",1,1
"12940","Return_to_owner",1,"lateday","Thursday","Male",1,2,1,1,"Mix","PitBull",1,1
"12941","Adoption",1,"lateday","Wednesday","Male",0,1,0,1,"Mix","PitBull",1,1
"12942","Euthanasia",1,"midday","Monday","Male",0,12,2,1,"Mix","PitBull",1,1
"12943","Adoption",1,"midday","Saturday","Female",0,4,1,0,"Simple","PitBull",1,1
"12944","Transfer",1,"lateday","Sunday","Male",1,3,1,1,"Mix","PitBull",1,1
"12945","Adoption",1,"midday","Friday","Male",0,1,0,1,"Mix","PitBull",1,0
"12946","Transfer",1,"midday","Saturday","Female",0,3,1,1,"Mix","PitBull",1,1
"12947","Transfer",1,"midday","Sunday","Male",0,4,1,1,"Mix","PitBull",1,1
"12948","Transfer",1,"midday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,1
"12949","Euthanasia",1,"lateday","Wednesday","Male",0,4,1,1,"Mix","PitBull",1,1
"12950","Euthanasia",1,"midday","Monday","Male",0,2,1,1,"Mix","PitBull",1,0
"12951","Return_to_owner",1,"lateday","Wednesday","Male",0,2,1,0,"Simple","PitBull",1,1
"12952","Return_to_owner",1,"midday","Thursday","Male",1,2,1,1,"Mix","PitBull",1,0
"12953","Transfer",1,"lateday","Sunday","Female",1,0,0,1,"Mix","PitBull",1,1
"12954","Return_to_owner",1,"midday","Saturday","Male",0,3,1,1,"Mix","PitBull",1,1
"12955","Return_to_owner",1,"midday","Tuesday","Female",0,3,1,1,"Mix","PitBull",1,1
"12956","Adoption",1,"lateday","Monday","Female",0,3,1,1,"Mix","PitBull",1,1
"12957","Return_to_owner",1,"midday","Wednesday","Female",0,5,1,1,"Mix","PitBull",1,0
"12958","Adoption",1,"lateday","Tuesday","Female",0,0,0,1,"Mix","PitBull",1,0
"12959","Return_to_owner",1,"midday","Tuesday","Female",0,2,1,1,"Mix","PitBull",1,1
"12960","Adoption",1,"lateday","Friday","Male",0,1,0,1,"Mix","PitBull",1,1
"12961","Return_to_owner",1,"midday","Monday","Male",1,3,1,0,"Multiple","PitBull",1,0
"12962","Euthanasia",1,"midday","Wednesday","Female",1,2,1,1,"Mix","PitBull",1,0
"12963","Euthanasia",1,"morning","Monday","Male",0,3,1,1,"Mix","PitBull",1,1
"12964","Return_to_owner",1,"midday","Sunday","Male",1,5,1,1,"Mix","PitBull",1,1
"12965","Return_to_owner",1,"midday","Sunday","Male",0,5,1,1,"Mix","PitBull",1,0
"12966","Adoption",1,"lateday","Monday","Male",0,2,1,1,"Mix","PitBull",1,1
"12967","Return_to_owner",1,"midday","Sunday","Male",1,3,1,1,"Mix","PitBull",1,1
"12968","Euthanasia",1,"midday","Friday","Male",0,1,0,1,"Mix","PitBull",1,1
"12969","Transfer",1,"midday","Friday","Female",0,1,0,1,"Mix","PitBull",1,1
"12970","Return_to_owner",1,"midday","Friday","Female",0,3,1,1,"Mix","PitBull",1,1
"12971","Euthanasia",1,"lateday","Saturday","Male",0,4,1,1,"Mix","PitBull",1,0
"12972","Return_to_owner",1,"midday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12973","Return_to_owner",1,"midday","Wednesday","Female",0,6,1,1,"Mix","PitBull",1,1
"12974","Euthanasia",1,"morning","Thursday","Male",0,4,1,0,"Multiple","PitBull",1,1
"12975","Adoption",1,"midday","Tuesday","Female",0,1,0,1,"Mix","PitBull",1,1
"12976","Adoption",1,"midday","Saturday","Male",0,2,1,1,"Mix","PitBull",1,0
"12977","Adoption",1,"lateday","Monday","Male",0,2,1,1,"Mix","PitBull",1,1
"12978","Adoption",1,"midday","Thursday","Female",0,4,1,1,"Mix","PitBull",1,1
"12979","Transfer",1,"midday","Tuesday","Male",0,3,1,1,"Mix","PitBull",1,1
"12980","Euthanasia",1,"midday","Thursday","Male",1,2,1,1,"Mix","PitBull",1,1
"12981","Euthanasia",1,"midday","Wednesday","Male",0,2,1,1,"Mix","PitBull",1,1
"12982","Adoption",1,"midday","Friday","Female",0,1,0,1,"Mix","PitBull",1,1
"12983","Euthanasia",1,"midday","Thursday","Female",0,5,1,1,"Mix","PitBull",1,1
"12984","Euthanasia",1,"night","Tuesday","Female",1,2,1,1,"Mix","PitBull",1,0
"12985","Transfer",1,"midday","Friday","Male",0,2,1,1,"Mix","PitBull",1,0
"12986","Adoption",1,"morning","Tuesday","Female",0,0,0,1,"Mix","PitBull",1,0
"12987","Transfer",1,"lateday","Thursday","Male",0,3,1,1,"Mix","PitBull",1,1
"12988","Transfer",1,"midday","Sunday","Female",0,6,1,1,"Mix","PitBull",1,1
"12989","Adoption",0,"lateday","Friday","Female",0,0,0,1,"Mix","PitBull",1,1
"12990","Return_to_owner",1,"lateday","Sunday","Male",0,1,0,1,"Mix","PitBull",1,1
"12991","Adoption",1,"lateday","Sunday","Female",0,1,0,1,"Mix","PitBull",1,1
"12992","Transfer",1,"lateday","Sunday","Male",0,2,1,1,"Mix","PitBull",1,1
"12993","Adoption",1,"midday","Monday","Female",0,1,0,1,"Mix","PitBull",1,1
"12994","Transfer",0,"lateday","Wednesday","Male",1,1,0,1,"Mix","PitBull",1,1
"12995","Adoption",1,"lateday","Saturday","Female",0,0,0,1,"Mix","PitBull",1,1
"12996","Return_to_owner",1,"midday","Monday","Male",0,3,1,1,"Mix","PitBull",1,1
"12997","Euthanasia",0,"morning","Monday","Male",1,0,0,1,"Mix","PitBull",1,0
"12998","Return_to_owner",1,"midday","Monday","Male",1,1,0,1,"Mix","PitBull",1,1
"12999","Transfer",1,"midday","Friday","Female",1,1,0,1,"Mix","PitBull",1,1
"13000","Adoption",1,"lateday","Wednesday","Female",0,2,1,1,"Mix","PitBull",1,1
"13001","Return_to_owner",1,"midday","Friday","Male",0,5,1,1,"Mix","PitBull",1,1
"13002","Euthanasia",1,"midday","Thursday","Male",0,1,0,1,"Mix","PitBull",1,1
"13003","Euthanasia",1,"midday","Monday","Male",0,3,1,1,"Mix","PitBull",1,1
"13004","Adoption",1,"midday","Thursday","Female",0,3,1,1,"Mix","PitBull",1,1
"13005","Transfer",0,"midday","Friday","Male",1,0,0,1,"Mix","PitBull",1,0
"13006","Transfer",1,"lateday","Monday","Female",0,0,0,1,"Mix","PitBull",1,1
"13007","Adoption",1,"midday","Thursday","Female",0,5,1,1,"Mix","PitBull",1,1
"13008","Transfer",1,"midday","Wednesday","Male",1,2,1,1,"Mix","PitBull",1,0
"13009","Transfer",1,"night","Thursday","Female",1,2,1,1,"Mix","PitBull",1,1
"13010","Euthanasia",1,"morning","Wednesday","Male",0,7,2,1,"Mix","PitBull",1,1
"13011","Return_to_owner",1,"midday","Monday","Male",1,1,0,1,"Mix","PitBull",1,1
